16	 4	 2123	 967	 12	 39	1	1	1	0
16	 5	 2436	 958	 20	 67	1	1	1	0
16	 6	 2715	 958	 20	 58	1	1	1	0
16	 7	 2506	 964	 22	 58	1	1	1	0
16	 8	 2495	 961	 17	 43	1	1	1	0
16	 9	 2875	 949	 22	 54	1	1	1	0
17	 1	 854	 967	 25	 67	1	1	1	0
17	 2	 2281	 963	 18	 53	1	1	1	0
17	 3	 2332	 963	 14	 46	1	1	1	0
17	 4	 2121	 967	 12	 39	1	1	1	0
17	 5	 2436	 958	 20	 67	1	1	1	0
17	 6	 2715	 958	 20	 58	1	1	1	0
17	 7	 2506	 964	 22	 58	1	1	1	0
17	 8	 2495	 961	 17	 43	1	1	1	0
17	 9	 2877	 949	 22	 54	1	1	1	0
18	 1	 854	 967	 25	 67	1	1	1	0
18	 2	 2279	 963	 19	 53	1	1	1	0
18	 3	 2332	 963	 14	 46	1	1	1	0
18	 4	 2121	 967	 12	 39	1	1	1	0
18	 5	 2436	 958	 20	 67	1	1	1	0
18	 6	 2715	 958	 20	 58	1	1	1	0
18	 7	 2505	 964	 22	 58	1	1	1	0
18	 8	 2495	 961	 17	 43	1	1	1	0
18	 9	 2875	 949	 22	 54	1	1	1	0
19	 1	 854	 967	 25	 67	1	1	1	0
19	 2	 2279	 963	 19	 53	1	1	1	0
19	 3	 2330	 963	 14	 46	1	1	1	0
19	 4	 2121	 967	 12	 39	1	1	1	0
19	 5	 2435	 958	 20	 67	1	1	1	0
19	 6	 2715	 958	 20	 58	1	1	1	0
19	 7	 2505	 964	 22	 58	1	1	1	0
19	 8	 2494	 961	 17	 43	1	1	1	0
19	 9	 2875	 949	 22	 54	1	1	1	0
20	 1	 856	 967	 25	 67	1	1	1	0
20	 2	 2279	 963	 19	 53	1	1	1	0
20	 3	 2330	 963	 14	 46	1	1	1	0
20	 4	 2121	 967	 12	 39	1	1	1	0
20	 5	 2435	 958	 20	 67	1	1	1	0
20	 6	 2715	 958	 20	 58	1	1	1	0
20	 7	 2505	 964	 22	 58	1	1	1	0
20	 8	 2494	 961	 17	 43	1	1	1	0
20	 9	 2875	 949	 22	 54	1	1	1	0
21	 1	 854	 967	 25	 67	1	1	1	0
21	 2	 2278	 963	 19	 53	1	1	1	0
21	 3	 2330	 963	 14	 46	1	1	1	0
21	 4	 2121	 967	 12	 39	1	1	1	0
21	 5	 2433	 958	 20	 67	1	1	1	0
21	 6	 2715	 958	 20	 58	1	1	1	0
21	 7	 2503	 964	 21	 58	1	1	1	0
21	 8	 2493	 961	 17	 42	1	1	1	0
21	 9	 2875	 949	 22	 54	1	1	1	0
22	 1	 856	 969	 25	 67	1	1	1	0
22	 2	 2278	 963	 19	 53	1	1	1	0
22	 3	 2330	 963	 14	 46	1	1	1	0
22	 4	 2121	 967	 12	 39	1	1	1	0
22	 5	 2435	 956	 20	 67	1	1	1	0
22	 6	 2715	 958	 20	 58	1	1	1	0
22	 7	 2505	 964	 22	 58	1	1	1	0
22	 9	 2875	 949	 22	 54	1	1	1	0
23	 1	 856	 969	 25	 67	1	1	1	0
23	 2	 2278	 961	 19	 53	1	1	1	0
23	 3	 2330	 963	 14	 46	1	1	1	0
23	 4	 2121	 967	 12	 39	1	1	1	0
23	 5	 2433	 957	 20	 67	1	1	1	0
23	 6	 2715	 958	 20	 58	1	1	1	0
23	 7	 2503	 964	 21	 58	1	1	1	0
23	 9	 2875	 949	 22	 54	1	1	1	0
24	 1	 856	 969	 25	 67	1	1	1	0
24	 2	 2277	 965	 19	 53	1	1	1	0
24	 3	 2329	 963	 14	 46	1	1	1	0
24	 4	 2121	 967	 12	 39	1	1	1	0
24	 5	 2433	 957	 20	 67	1	1	1	0
24	 6	 2715	 958	 20	 58	1	1	1	0
24	 7	 2503	 964	 21	 58	1	1	1	0
24	 9	 2873	 949	 22	 54	1	1	1	0
25	 1	 856	 969	 25	 67	1	1	1	0
25	 2	 2278	 965	 19	 53	1	1	1	0
25	 3	 2329	 963	 14	 46	1	1	1	0
25	 4	 2121	 967	 12	 39	1	1	1	0
25	 5	 2433	 958	 20	 67	1	1	1	0
25	 6	 2715	 958	 20	 58	1	1	1	0
25	 7	 2505	 964	 22	 58	1	1	1	0
25	 9	 2873	 949	 22	 54	1	1	1	0
26	 1	 856	 969	 25	 67	1	1	1	0
26	 2	 2277	 965	 19	 53	1	1	1	0
26	 3	 2329	 963	 14	 46	1	1	1	0
26	 4	 2121	 969	 12	 39	1	1	1	0
26	 5	 2433	 958	 20	 67	1	1	1	0
26	 6	 2715	 958	 20	 58	1	1	1	0
26	 7	 2503	 966	 21	 58	1	1	1	0
26	 9	 2871	 949	 22	 54	1	1	1	0
27	 1	 856	 967	 25	 67	1	1	1	0
27	 2	 2277	 965	 19	 53	1	1	1	0
27	 3	 2328	 963	 14	 46	1	1	1	0
27	 4	 2121	 971	 12	 39	1	1	1	0
27	 5	 2433	 958	 20	 67	1	1	1	0
27	 6	 2715	 958	 20	 58	1	1	1	0
27	 7	 2503	 968	 21	 58	1	1	1	0
27	 9	 2873	 949	 22	 54	1	1	1	0
28	 1	 856	 967	 25	 67	1	1	1	0
28	 2	 2275	 965	 19	 53	1	1	1	0
28	 3	 2328	 963	 14	 46	1	1	1	0
28	 4	 2121	 969	 12	 39	1	1	1	0
28	 5	 2433	 958	 20	 67	1	1	1	0
28	 6	 2715	 958	 20	 58	1	1	1	0
28	 7	 2503	 966	 21	 58	1	1	1	0
28	 9	 2871	 949	 22	 54	1	1	1	0
29	 1	 858	 967	 25	 67	1	1	1	0
29	 2	 2275	 965	 19	 53	1	1	1	0
29	 3	 2328	 963	 14	 46	1	1	1	0
29	 4	 2121	 969	 12	 39	1	1	1	0
29	 5	 2433	 958	 20	 67	1	1	1	0
29	 6	 2715	 958	 20	 58	1	1	1	0
29	 7	 2503	 968	 21	 58	1	1	1	0
29	 9	 2873	 949	 22	 54	1	1	1	0
30	 1	 860	 967	 25	 67	1	1	1	0
30	 2	 2275	 965	 19	 53	1	1	1	0
30	 3	 2329	 963	 14	 46	1	1	1	0
30	 10	 2329	 963	 14	 46	1	1	1	0
30	 5	 2433	 958	 20	 67	1	1	1	0
30	 6	 2715	 958	 20	 58	1	1	1	0
30	 7	 2505	 966	 22	 58	1	1	1	0
30	 9	 2871	 949	 22	 54	1	1	1	0
31	 1	 860	 967	 25	 67	1	1	1	0
31	 2	 2275	 965	 19	 53	1	1	1	0
31	 3	 2329	 963	 14	 46	1	1	1	0
31	 4	 2123	 969	 12	 39	1	1	1	0
31	 10	 2119	 971	 12	 39	1	1	1	0
31	 5	 2435	 958	 20	 67	1	1	1	0
31	 6	 2715	 958	 20	 58	1	1	1	0
31	 7	 2505	 968	 22	 58	1	1	1	0
31	 9	 2873	 949	 22	 54	1	1	1	0
32	 1	 860	 967	 25	 67	1	1	1	0
32	 2	 2275	 965	 19	 53	1	1	1	0
32	 3	 2329	 963	 14	 46	1	1	1	0
32	 10	 2119	 971	 12	 39	1	1	1	0
32	 5	 2435	 958	 20	 67	1	1	1	0
32	 6	 2715	 958	 20	 58	1	1	1	0
32	 7	 2505	 966	 22	 58	1	1	1	0
32	 9	 2871	 949	 22	 54	1	1	1	0
33	 1	 860	 967	 25	 67	1	1	1	0
33	 2	 2275	 965	 19	 53	1	1	1	0
33	 3	 2329	 963	 14	 46	1	1	1	0
33	 10	 2119	 971	 12	 39	1	1	1	0
33	 5	 2435	 958	 20	 67	1	1	1	0
33	 6	 2715	 958	 20	 58	1	1	1	0
33	 7	 2505	 966	 22	 58	1	1	1	0
33	 9	 2873	 949	 22	 54	1	1	1	0
34	 1	 860	 967	 25	 67	1	1	1	0
34	 2	 2274	 965	 19	 54	1	1	1	0
34	 3	 2329	 963	 14	 46	1	1	1	0
34	 10	 2119	 971	 12	 39	1	1	1	0
34	 5	 2436	 958	 20	 67	1	1	1	0
34	 6	 2715	 958	 20	 58	1	1	1	0
34	 7	 2505	 966	 22	 58	1	1	1	0
34	 9	 2871	 949	 22	 54	1	1	1	0
35	 1	 860	 967	 25	 67	1	1	1	0
35	 2	 2272	 965	 19	 54	1	1	1	0
35	 3	 2328	 963	 14	 46	1	1	1	0
35	 10	 2119	 971	 12	 39	1	1	1	0
35	 5	 2436	 958	 20	 67	1	1	1	0
35	 6	 2715	 958	 20	 58	1	1	1	0
35	 9	 2873	 949	 22	 54	1	1	1	0
36	 1	 860	 967	 25	 67	1	1	1	0
36	 2	 2271	 965	 19	 54	1	1	1	0
36	 3	 2328	 963	 14	 46	1	1	1	0
36	 10	 2119	 971	 12	 39	1	1	1	0
36	 5	 2436	 958	 20	 67	1	1	1	0
36	 6	 2713	 958	 20	 58	1	1	1	0
36	 9	 2871	 949	 22	 54	1	1	1	0
37	 1	 860	 967	 25	 67	1	1	1	0
37	 2	 2269	 965	 19	 54	1	1	1	0
37	 3	 2327	 963	 14	 46	1	1	1	0
37	 10	 2117	 971	 12	 39	1	1	1	0
37	 5	 2435	 958	 20	 67	1	1	1	0
37	 6	 2711	 958	 20	 58	1	1	1	0
37	 9	 2871	 949	 22	 54	1	1	1	0
38	 1	 862	 967	 25	 67	1	1	1	0
38	 2	 2269	 965	 19	 54	1	1	1	0
38	 3	 2327	 963	 14	 46	1	1	1	0
38	 10	 2119	 971	 12	 39	1	1	1	0
38	 5	 2435	 958	 20	 67	1	1	1	0
38	 6	 2713	 958	 20	 58	1	1	1	0
38	 9	 2871	 949	 22	 54	1	1	1	0
39	 1	 864	 965	 25	 67	1	1	1	0
39	 2	 2268	 965	 19	 54	1	1	1	0
39	 3	 2327	 963	 14	 46	1	1	1	0
39	 10	 2119	 971	 12	 39	1	1	1	0
39	 5	 2435	 958	 20	 67	1	1	1	0
39	 6	 2711	 958	 20	 58	1	1	1	0
39	 9	 2871	 949	 22	 54	1	1	1	0
40	 1	 862	 965	 25	 67	1	1	1	0
40	 2	 2268	 965	 19	 54	1	1	1	0
40	 3	 2327	 963	 14	 46	1	1	1	0
40	 10	 2119	 971	 12	 39	1	1	1	0
40	 5	 2436	 958	 20	 67	1	1	1	0
40	 6	 2711	 958	 20	 58	1	1	1	0
40	 9	 2871	 949	 22	 54	1	1	1	0
41	 1	 864	 965	 25	 67	1	1	1	0
41	 2	 2268	 965	 19	 54	1	1	1	0
41	 3	 2327	 963	 14	 46	1	1	1	0
41	 10	 2119	 971	 12	 39	1	1	1	0
41	 5	 2436	 958	 20	 67	1	1	1	0
41	 6	 2711	 958	 20	 58	1	1	1	0
41	 9	 2871	 949	 22	 54	1	1	1	0
42	 1	 864	 965	 25	 67	1	1	1	0
42	 2	 2268	 965	 19	 54	1	1	1	0
42	 3	 2327	 963	 14	 46	1	1	1	0
42	 10	 2119	 971	 12	 39	1	1	1	0
42	 5	 2437	 958	 20	 67	1	1	1	0
42	 6	 2711	 958	 20	 58	1	1	1	0
42	 9	 2871	 949	 22	 54	1	1	1	0
43	 1	 864	 965	 25	 67	1	1	1	0
43	 2	 2267	 965	 19	 54	1	1	1	0
43	 3	 2327	 963	 14	 46	1	1	1	0
43	 10	 2119	 971	 12	 39	1	1	1	0
43	 5	 2437	 958	 20	 67	1	1	1	0
43	 6	 2711	 958	 20	 58	1	1	1	0
43	 9	 2871	 949	 22	 54	1	1	1	0
44	 1	 866	 967	 25	 67	1	1	1	0
44	 2	 2267	 965	 19	 54	1	1	1	0
44	 3	 2327	 963	 14	 46	1	1	1	0
44	 10	 2119	 971	 12	 39	1	1	1	0
44	 5	 2437	 956	 20	 67	1	1	1	0
44	 6	 2711	 958	 20	 58	1	1	1	0
44	 9	 2871	 949	 22	 54	1	1	1	0
45	 1	 868	 967	 25	 67	1	1	1	0
45	 2	 2267	 965	 19	 54	1	1	1	0
45	 3	 2327	 963	 14	 46	1	1	1	0
45	 10	 2119	 971	 12	 39	1	1	1	0
45	 5	 2438	 956	 20	 67	1	1	1	0
45	 6	 2711	 958	 20	 58	1	1	1	0
45	 9	 2871	 949	 22	 54	1	1	1	0
46	 1	 868	 967	 25	 67	1	1	1	0
46	 2	 2265	 965	 19	 54	1	1	1	0
46	 3	 2327	 963	 14	 46	1	1	1	0
46	 10	 2119	 971	 12	 39	1	1	1	0
46	 5	 2438	 956	 20	 67	1	1	1	0
46	 6	 2711	 958	 20	 58	1	1	1	0
46	 9	 2871	 949	 22	 54	1	1	1	0
47	 1	 868	 967	 25	 67	1	1	1	0
47	 2	 2265	 965	 19	 54	1	1	1	0
47	 3	 2327	 963	 14	 46	1	1	1	0
47	 10	 2121	 971	 12	 39	1	1	1	0
47	 5	 2439	 956	 21	 68	1	1	1	0
47	 6	 2711	 958	 20	 58	1	1	1	0
47	 9	 2871	 949	 22	 54	1	1	1	0
48	 1	 870	 967	 25	 67	1	1	1	0
48	 2	 2265	 965	 19	 54	1	1	1	0
48	 3	 2327	 963	 14	 46	1	1	1	0
48	 10	 2123	 971	 12	 39	1	1	1	0
48	 5	 2440	 956	 21	 68	1	1	1	0
48	 6	 2711	 958	 20	 58	1	1	1	0
48	 9	 2871	 949	 22	 54	1	1	1	0
49	 1	 872	 967	 25	 67	1	1	1	0
49	 2	 2264	 965	 19	 54	1	1	1	0
49	 3	 2327	 963	 14	 46	1	1	1	0
49	 10	 2121	 971	 12	 39	1	1	1	0
49	 5	 2440	 956	 21	 68	1	1	1	0
49	 6	 2711	 958	 20	 58	1	1	1	0
49	 9	 2871	 949	 22	 54	1	1	1	0
50	 1	 870	 967	 25	 67	1	1	1	0
50	 2	 2264	 965	 19	 54	1	1	1	0
50	 3	 2327	 963	 14	 46	1	1	1	0
50	 10	 2123	 971	 12	 39	1	1	1	0
50	 5	 2441	 956	 21	 68	1	1	1	0
50	 6	 2711	 958	 20	 58	1	1	1	0
50	 9	 2871	 949	 22	 54	1	1	1	0
51	 1	 872	 967	 25	 67	1	1	1	0
51	 2	 2264	 965	 19	 54	1	1	1	0
51	 3	 2327	 963	 14	 46	1	1	1	0
51	 10	 2121	 971	 12	 39	1	1	1	0
51	 5	 2441	 956	 21	 68	1	1	1	0
51	 6	 2711	 958	 20	 58	1	1	1	0
51	 9	 2871	 949	 22	 54	1	1	1	0
52	 1	 872	 967	 25	 67	1	1	1	0
52	 2	 2262	 965	 19	 54	1	1	1	0
52	 3	 2327	 963	 14	 46	1	1	1	0
52	 10	 2123	 971	 12	 39	1	1	1	0
52	 5	 2442	 958	 21	 68	1	1	1	0
52	 6	 2711	 958	 20	 58	1	1	1	0
52	 9	 2869	 949	 22	 54	1	1	1	0
53	 1	 872	 967	 25	 67	1	1	1	0
53	 2	 2262	 965	 19	 54	1	1	1	0
53	 3	 2327	 963	 14	 46	1	1	1	0
53	 10	 2123	 971	 12	 39	1	1	1	0
53	 5	 2444	 958	 21	 68	1	1	1	0
53	 6	 2711	 958	 20	 58	1	1	1	0
53	 9	 2869	 949	 22	 54	1	1	1	0
54	 1	 874	 967	 25	 67	1	1	1	0
54	 2	 2262	 965	 19	 54	1	1	1	0
54	 3	 2328	 963	 14	 46	1	1	1	0
54	 10	 2123	 971	 12	 39	1	1	1	0
54	 5	 2445	 958	 21	 68	1	1	1	0
54	 6	 2711	 958	 20	 58	1	1	1	0
54	 9	 2869	 949	 22	 54	1	1	1	0
55	 1	 878	 967	 25	 67	1	1	1	0
55	 2	 2262	 963	 19	 54	1	1	1	0
55	 3	 2328	 963	 14	 46	1	1	1	0
55	 5	 2446	 958	 21	 68	1	1	1	0
55	 6	 2711	 958	 20	 58	1	1	1	0
55	 9	 2869	 949	 22	 54	1	1	1	0
56	 1	 878	 967	 25	 67	1	1	1	0
56	 2	 2262	 961	 19	 54	1	1	1	0
56	 3	 2328	 961	 14	 46	1	1	1	0
56	 10	 2123	 969	 12	 39	1	1	1	0
56	 5	 2447	 956	 21	 68	1	1	1	0
56	 6	 2711	 958	 20	 58	1	1	1	0
56	 9	 2869	 949	 22	 54	1	1	1	0
57	 1	 878	 967	 25	 67	1	1	1	0
57	 2	 2262	 963	 19	 54	1	1	1	0
57	 3	 2328	 961	 14	 46	1	1	1	0
57	 10	 2123	 971	 12	 39	1	1	1	0
57	 5	 2447	 956	 21	 68	1	1	1	0
57	 6	 2711	 958	 20	 58	1	1	1	0
57	 9	 2869	 949	 22	 54	1	1	1	0
58	 1	 880	 967	 25	 67	1	1	1	0
58	 2	 2262	 961	 19	 54	1	1	1	0
58	 3	 2328	 961	 14	 46	1	1	1	0
58	 10	 2123	 969	 12	 39	1	1	1	0
58	 5	 2448	 956	 21	 68	1	1	1	0
58	 6	 2711	 958	 20	 58	1	1	1	0
58	 9	 2869	 949	 22	 54	1	1	1	0
59	 1	 878	 967	 25	 67	1	1	1	0
59	 2	 2261	 965	 19	 54	1	1	1	0
59	 3	 2328	 963	 14	 46	1	1	1	0
59	 5	 2448	 956	 21	 68	1	1	1	0
59	 6	 2711	 958	 20	 58	1	1	1	0
59	 9	 2869	 949	 22	 54	1	1	1	0
60	 1	 880	 967	 25	 67	1	1	1	0
60	 11	 880	 967	 25	 67	1	1	1	0
60	 2	 2259	 965	 19	 54	1	1	1	0
60	 3	 2328	 963	 14	 46	1	1	1	0
60	 12	 2328	 963	 14	 46	1	1	1	0
60	 5	 2448	 956	 21	 68	1	1	1	0
60	 6	 2709	 958	 20	 58	1	1	1	0
60	 9	 2867	 949	 22	 54	1	1	1	0
60	 13	 2867	 949	 22	 54	1	1	1	0
61	 1	 880	 967	 25	 67	1	1	1	0
61	 11	 482	 957	 25	 31	1	1	1	0
61	 2	 2259	 965	 19	 54	1	1	1	0
61	 3	 2328	 963	 14	 46	1	1	1	0
61	 10	 2121	 973	 12	 39	1	1	1	0
61	 12	 2123	 969	 14	 41	1	1	1	0
61	 5	 2447	 956	 21	 68	1	1	1	0
61	 6	 2707	 958	 20	 58	1	1	1	0
61	 9	 2869	 949	 22	 54	1	1	1	0
61	 13	 2511	 963	 19	 55	1	1	1	0
62	 1	 880	 967	 25	 67	1	1	1	0
62	 11	 482	 957	 25	 31	1	1	1	0
62	 2	 2258	 965	 19	 54	1	1	1	0
62	 3	 2328	 963	 14	 46	1	1	1	0
62	 12	 2123	 969	 14	 41	1	1	1	0
62	 5	 2447	 956	 21	 68	1	1	1	0
62	 6	 2707	 958	 20	 58	1	1	1	0
62	 9	 2867	 949	 22	 54	1	1	1	0
62	 13	 2511	 963	 19	 55	1	1	1	0
63	 1	 880	 967	 25	 67	1	1	1	0
63	 11	 482	 958	 25	 31	1	1	1	0
63	 2	 2258	 965	 19	 54	1	1	1	0
63	 3	 2327	 963	 14	 46	1	1	1	0
63	 12	 2121	 969	 14	 41	1	1	1	0
63	 5	 2447	 956	 21	 68	1	1	1	0
63	 6	 2707	 958	 20	 58	1	1	1	0
63	 9	 2867	 949	 22	 54	1	1	1	0
63	 13	 2511	 961	 19	 55	1	1	1	0
64	 1	 880	 969	 25	 67	1	1	1	0
64	 11	 482	 960	 25	 31	1	1	1	0
64	 2	 2257	 965	 20	 55	1	1	1	0
64	 3	 2327	 961	 14	 46	1	1	1	0
64	 12	 2121	 969	 14	 41	1	1	1	0
64	 5	 2447	 956	 21	 68	1	1	1	0
64	 6	 2705	 956	 20	 58	1	1	1	0
64	 9	 2867	 947	 22	 54	1	1	1	0
64	 13	 2510	 963	 19	 55	1	1	1	0
65	 1	 882	 969	 25	 67	1	1	1	0
65	 11	 483	 958	 25	 31	1	1	1	0
65	 2	 2257	 965	 20	 55	1	1	1	0
65	 3	 2327	 961	 14	 46	1	1	1	0
65	 12	 2121	 969	 14	 41	1	1	1	0
65	 5	 2448	 956	 21	 68	1	1	1	0
65	 6	 2705	 956	 20	 58	1	1	1	0
65	 9	 2867	 949	 22	 54	1	1	1	0
65	 13	 2511	 961	 19	 55	1	1	1	0
66	 1	 883	 969	 25	 67	1	1	1	0
66	 11	 484	 960	 25	 31	1	1	1	0
66	 2	 2257	 965	 20	 55	1	1	1	0
66	 3	 2327	 961	 14	 46	1	1	1	0
66	 12	 2121	 969	 14	 41	1	1	1	0
66	 5	 2449	 956	 21	 69	1	1	1	0
66	 6	 2705	 956	 20	 58	1	1	1	0
66	 9	 2867	 947	 22	 54	1	1	1	0
66	 13	 2511	 963	 19	 55	1	1	1	0
67	 1	 883	 969	 25	 67	1	1	1	0
